subscriber_id,msisdn,customer_type,segment,status,activation_date,deactivation_date,country,region,city
SUB_0002383,79835053007,B2C_prepaid,Mass,ACTIVE,2023-07-02,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002384,79819242454,B2C_prepaid,Mass,ACTIVE,2026-08-13,,Russia,Moscow,Moscow
SUB_0002385,79814904766,B2C_prepaid,Mass,ACTIVE,2026-08-15,,Russia,Krasnodar Krai,Krasnodar
SUB_0002386,79726522847,B2C_prepaid,Youth,ACTIVE,2025-07-30,,Russia,Moscow,Moscow
SUB_0002387,79347831695,B2C_postpaid,Mass,ACTIVE,2026-05-16,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002388,79551783223,B2C_postpaid,Mass,ACTIVE,2023-11-05,2024-09-05,Russia,Krasnodar Krai,Krasnodar
SUB_0002389,79755031027,B2C_prepaid,Mass,ACTIVE,2024-09-29,,Russia,Krasnodar Krai,Krasnodar
SUB_0002390,79401689533,B2C_postpaid,Mass,ACTIVE,2024-01-25,,Russia,Krasnodar Krai,Krasnodar
SUB_0002391,79047562013,B2C_prepaid,Mass,ACTIVE,2025-02-15,,Russia,Moscow,Moscow
SUB_0002392,79443452100,B2C_prepaid,Premium,ACTIVE,2023-07-07,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002393,79332778150,B2C_prepaid,Mass,ACTIVE,2024-02-24,,Russia,Moscow,Moscow
SUB_0002394,79030626345,B2C_prepaid,Mass,ACTIVE,2025-08-31,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002395,79833052943,B2C_postpaid,Mass,ACTIVE,2025-03-27,,Russia,Krasnodar Krai,Krasnodar
SUB_0002396,79307876575,B2C_prepaid,Mass,ACTIVE,2024-07-30,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002397,79218398868,B2C_postpaid,Mass,ACTIVE,2023-08-15,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002398,79960197346,B2C_prepaid,Mass,ACTIVE,2025-09-29,,Russia,Krasnodar Krai,Krasnodar
SUB_0002399,79232445166,B2B,Mass,ACTIVE,2024-01-19,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002400,79343562192,B2C_prepaid,Youth,ACTIVE,2026-10-19,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002401,79511832017,B2C_prepaid,Premium,ACTIVE,2026-08-20,,Russia,Krasnodar Krai,Krasnodar
SUB_0002402,79542163254,B2B,Mass,ACTIVE,2023-07-17,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002403,79992525782,B2C_prepaid,Mass,ACTIVE,2026-02-10,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002404,79327440346,B2C_prepaid,Mass,ACTIVE,2025-04-11,,Russia,Krasnodar Krai,Krasnodar
SUB_0002405,79930415824,B2B,Business,ACTIVE,2023-08-08,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002406,79073156286,B2B,Business,SUSPENDED,2026-12-05,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002407,79880970447,B2C_postpaid,Youth,ACTIVE,2025-10-04,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002408,79529171664,B2C_prepaid,Mass,ACTIVE,2025-01-17,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002409,79229889621,B2C_prepaid,Youth,ACTIVE,2026-07-12,,Russia,Moscow,Moscow
SUB_0002410,79689100610,B2C_prepaid,Mass,ACTIVE,2025-06-26,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002411,79001209139,B2C_prepaid,Premium,ACTIVE,2026-01-20,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002412,79590848787,B2C_prepaid,Mass,ACTIVE,2025-05-04,,Russia,Krasnodar Krai,Krasnodar
SUB_0002413,79052333486,B2C_postpaid,Mass,ACTIVE,2025-07-15,2026-04-13,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002414,79036998663,B2C_prepaid,Mass,BLOCKED,2025-07-26,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002415,79088272941,B2C_postpaid,Mass,ACTIVE,2026-11-14,,Russia,Krasnodar Krai,Krasnodar
SUB_0002416,79568689382,B2C_postpaid,Mass,SUSPENDED,2025-11-27,2026-10-25,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002417,79907792778,B2C_postpaid,Mass,ACTIVE,2026-02-03,,Russia,Krasnodar Krai,Krasnodar
SUB_0002418,79706596039,B2C_prepaid,Premium,ACTIVE,2024-03-25,2025-04-04,Russia,Moscow,Moscow
SUB_0002419,79673524372,B2C_prepaid,Mass,ACTIVE,2026-11-02,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002420,79620519713,B2B,Premium,ACTIVE,2024-11-09,2026-03-20,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002421,79822769713,B2C_prepaid,Mass,ACTIVE,2025-07-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002422,79343395292,B2C_postpaid,Mass,ACTIVE,2023-11-24,2025-01-06,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002423,79534497586,B2C_prepaid,Mass,ACTIVE,2026-05-09,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002424,79855865754,B2C_postpaid,Premium,ACTIVE,2026-01-09,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002425,79376021056,B2C_postpaid,Mass,ACTIVE,2023-10-18,,Russia,Krasnodar Krai,Krasnodar
SUB_0002426,79039904898,B2B,Business,ACTIVE,2025-09-24,,Russia,Krasnodar Krai,Krasnodar
SUB_0002427,79460278704,B2C_postpaid,Youth,ACTIVE,2026-07-13,,Russia,Moscow,Moscow
SUB_0002428,79013969038,B2C_prepaid,Mass,ACTIVE,2025-09-11,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002429,79945344170,B2B,Mass,SUSPENDED,2024-07-29,2024-09-29,Russia,Moscow,Moscow
SUB_0002430,79820150840,B2C_postpaid,Youth,ACTIVE,2024-12-30,2025-03-19,Russia,Krasnodar Krai,Krasnodar
SUB_0002431,79256042838,B2C_prepaid,Mass,ACTIVE,2025-08-18,2026-05-06,Russia,Moscow,Moscow
SUB_0002432,79644560110,B2C_postpaid,Mass,ACTIVE,2024-12-08,,Russia,Krasnodar Krai,Krasnodar
SUB_0002433,79647726675,B2C_postpaid,Mass,ACTIVE,2023-08-13,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002434,79835724609,B2C_postpaid,Premium,ACTIVE,2026-10-08,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002435,79583200322,B2C_prepaid,Mass,ACTIVE,2024-06-21,2025-04-14,Russia,Moscow,Moscow
SUB_0002436,79373238742,B2B,Youth,ACTIVE,2024-04-11,,Russia,Moscow,Moscow
SUB_0002437,79192185081,B2C_prepaid,Mass,ACTIVE,2023-08-29,,Russia,Moscow,Moscow
SUB_0002438,79989085461,B2C_postpaid,Premium,ACTIVE,2024-10-17,2025-05-28,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002439,79047505096,B2C_prepaid,Mass,ACTIVE,2024-10-20,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002440,79948404034,B2C_prepaid,Youth,BLOCKED,2025-03-21,2026-01-17,Russia,Saint Petersburg,Saint Petersburg
SUB_0002441,79845149334,B2C_postpaid,Mass,ACTIVE,2026-04-02,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002442,79632162480,B2C_prepaid,Youth,ACTIVE,2023-11-04,,Russia,Moscow,Moscow
SUB_0002443,79769762264,B2C_prepaid,Mass,ACTIVE,2023-12-02,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002444,79628523998,B2B,Youth,ACTIVE,2025-12-06,,Russia,Krasnodar Krai,Krasnodar
SUB_0002445,79640890953,B2C_postpaid,Mass,ACTIVE,2024-08-13,,Russia,Krasnodar Krai,Krasnodar
SUB_0002446,79356946992,B2C_prepaid,Mass,ACTIVE,2024-01-09,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002447,79842044161,B2C_postpaid,Mass,ACTIVE,2023-08-19,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002448,79655535114,B2C_prepaid,Mass,SUSPENDED,2025-05-22,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002449,79422148294,B2C_prepaid,Mass,ACTIVE,2025-03-13,,Russia,Krasnodar Krai,Krasnodar
SUB_0002450,79374140136,B2C_prepaid,Youth,ACTIVE,2026-01-16,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002451,79382350434,B2C_prepaid,Mass,ACTIVE,2024-02-29,2024-12-08,Russia,Moscow,Moscow
SUB_0002452,79232197932,B2B,Business,ACTIVE,2025-08-31,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002453,79347348065,B2C_postpaid,Mass,ACTIVE,2026-02-02,,Russia,Krasnodar Krai,Krasnodar
SUB_0002454,79856932580,B2C_prepaid,Mass,ACTIVE,2025-12-23,,Russia,Moscow,Moscow
SUB_0002455,79538680425,B2B,Business,ACTIVE,2024-07-28,2025-11-10,Russia,Krasnodar Krai,Krasnodar
SUB_0002456,79682063521,B2C_prepaid,Mass,ACTIVE,2024-03-16,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002457,79592831495,B2C_postpaid,Mass,ACTIVE,2024-03-03,,Russia,Krasnodar Krai,Krasnodar
SUB_0002458,79209419876,B2C_postpaid,Premium,ACTIVE,2023-10-13,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002459,79080751185,B2C_postpaid,Mass,ACTIVE,2025-07-20,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002460,79900784168,B2C_prepaid,Youth,ACTIVE,2024-05-12,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002461,79725735765,B2C_prepaid,Youth,ACTIVE,2026-11-29,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002462,79385498626,B2C_postpaid,Youth,ACTIVE,2025-12-07,2026-12-09,Russia,Moscow,Moscow
SUB_0002463,79942614256,B2C_postpaid,Mass,ACTIVE,2026-11-30,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002464,79610475662,B2B,Premium,ACTIVE,2023-11-23,,Russia,Krasnodar Krai,Krasnodar
SUB_0002465,79127372285,B2C_prepaid,Mass,SUSPENDED,2026-05-24,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002466,79410060405,B2C_postpaid,Mass,SUSPENDED,2025-04-20,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002467,79997840628,B2C_prepaid,Youth,ACTIVE,2026-08-25,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002468,79216924019,B2C_postpaid,Mass,ACTIVE,2026-01-04,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002469,79098441242,B2B,Mass,SUSPENDED,2026-06-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002470,79690707826,B2C_postpaid,Mass,ACTIVE,2023-07-30,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002471,79107584274,B2C_postpaid,Mass,ACTIVE,2026-04-22,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002472,79331559837,B2C_prepaid,Mass,BLOCKED,2026-04-21,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002473,79942013428,B2C_prepaid,Mass,ACTIVE,2024-04-05,,Russia,Krasnodar Krai,Krasnodar
SUB_0002474,79086306374,B2B,Mass,ACTIVE,2023-11-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0002475,79168363215,B2C_prepaid,Mass,ACTIVE,2024-05-06,,Russia,Krasnodar Krai,Krasnodar
SUB_0002476,79870016472,B2C_prepaid,Premium,ACTIVE,2026-07-22,,Russia,Moscow,Moscow
SUB_0002477,79492474926,B2C_prepaid,Premium,SUSPENDED,2026-06-27,,Russia,Krasnodar Krai,Krasnodar
SUB_0002478,79609683936,B2C_prepaid,Mass,ACTIVE,2025-10-26,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002479,79450781090,B2C_postpaid,Mass,ACTIVE,2024-04-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0002480,79659453801,B2C_prepaid,Mass,ACTIVE,2024-11-07,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002481,79625312725,B2C_prepaid,Mass,ACTIVE,2026-05-23,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002482,79801316221,B2C_postpaid,Premium,ACTIVE,2025-10-21,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002483,79029050906,B2C_prepaid,Mass,ACTIVE,2024-08-29,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002484,79983923276,B2C_postpaid,Mass,SUSPENDED,2023-09-16,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002485,79782679801,B2C_prepaid,Mass,ACTIVE,2023-09-28,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002486,79081722482,B2B,Premium,SUSPENDED,2024-10-28,2025-07-22,Russia,Moscow,Moscow
SUB_0002487,79603564812,B2C_prepaid,Mass,ACTIVE,2026-08-25,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002488,79945507586,B2C_prepaid,Premium,ACTIVE,2026-09-30,,Russia,Moscow,Moscow
SUB_0002489,79498890671,B2C_prepaid,Youth,ACTIVE,2023-07-21,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002490,79433637576,B2C_postpaid,Youth,ACTIVE,2025-09-20,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002491,79112036588,B2C_prepaid,Premium,ACTIVE,2024-11-16,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002492,79770378913,B2C_prepaid,Mass,ACTIVE,2025-10-20,,Russia,Moscow,Moscow
SUB_0002493,79769217120,B2C_prepaid,Mass,ACTIVE,2023-07-31,2024-01-04,Russia,Saint Petersburg,Saint Petersburg
SUB_0002494,79656220540,B2B,Business,ACTIVE,2026-11-19,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002495,79445862772,B2C_postpaid,Premium,SUSPENDED,2026-11-02,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002496,79025045382,B2C_prepaid,Mass,ACTIVE,2024-03-06,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002497,79744974528,B2C_postpaid,Youth,ACTIVE,2026-01-17,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002498,79504519981,B2C_prepaid,Youth,ACTIVE,2025-04-27,2025-09-17,Russia,Saint Petersburg,Saint Petersburg
SUB_0002499,79016782988,B2B,Youth,ACTIVE,2024-06-16,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002500,79183658552,B2C_postpaid,Premium,ACTIVE,2025-10-27,,Russia,Krasnodar Krai,Krasnodar
SUB_0002501,79923138792,B2C_prepaid,Youth,ACTIVE,2026-10-05,,Russia,Krasnodar Krai,Krasnodar
SUB_0002502,79863757345,B2C_postpaid,Mass,ACTIVE,2026-03-03,2026-08-03,Russia,Saint Petersburg,Saint Petersburg
SUB_0002503,79048563834,B2C_postpaid,Mass,ACTIVE,2026-12-21,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002504,79335756188,B2C_postpaid,Youth,ACTIVE,2024-03-23,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002505,79116883469,B2C_postpaid,Mass,ACTIVE,2026-05-05,,Russia,Krasnodar Krai,Krasnodar
SUB_0002506,79753028127,B2B,Premium,ACTIVE,2025-11-27,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002507,79622869892,B2C_prepaid,Mass,ACTIVE,2024-12-27,,Russia,Moscow,Moscow
SUB_0002508,79384296837,B2B,Business,ACTIVE,2025-07-14,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002509,79250463256,B2C_prepaid,Premium,BLOCKED,2023-08-31,,Russia,Moscow,Moscow
SUB_0002510,79712827362,B2C_prepaid,Mass,ACTIVE,2025-03-21,,Russia,Moscow,Moscow
SUB_0002511,79586701108,B2C_postpaid,Mass,BLOCKED,2025-01-31,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002512,79402100862,B2C_prepaid,Mass,ACTIVE,2024-09-17,2025-11-23,Russia,Krasnodar Krai,Krasnodar
SUB_0002513,79047486222,B2B,Business,ACTIVE,2025-06-19,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002514,79607519107,B2C_postpaid,Mass,ACTIVE,2024-12-06,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002515,79018902649,B2C_prepaid,Mass,ACTIVE,2026-04-13,,Russia,Moscow,Moscow
SUB_0002516,79430638730,B2C_postpaid,Mass,ACTIVE,2026-11-30,,Russia,Krasnodar Krai,Krasnodar
SUB_0002517,79984009762,B2C_postpaid,Mass,BLOCKED,2025-01-01,,Russia,Moscow,Moscow
SUB_0002518,79769171771,B2C_postpaid,Mass,ACTIVE,2023-12-05,,Russia,Krasnodar Krai,Krasnodar
SUB_0002519,79821781464,B2C_postpaid,Mass,ACTIVE,2025-09-14,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002520,79007576481,B2C_prepaid,Youth,ACTIVE,2026-05-24,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002521,79006195760,B2C_postpaid,Youth,ACTIVE,2024-01-15,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002522,79124076049,B2C_postpaid,Mass,ACTIVE,2024-02-25,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002523,79694579802,B2C_postpaid,Youth,ACTIVE,2024-07-04,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002524,79247482859,B2C_prepaid,Mass,ACTIVE,2026-04-06,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002525,79663960246,B2C_postpaid,Mass,ACTIVE,2026-04-30,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002526,79930520120,B2C_prepaid,Mass,ACTIVE,2026-10-09,,Russia,Moscow,Moscow
SUB_0002527,79575796545,B2C_prepaid,Youth,ACTIVE,2024-01-08,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002528,79743066014,B2C_prepaid,Youth,ACTIVE,2025-05-11,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002529,79605839904,B2C_prepaid,Mass,ACTIVE,2025-09-18,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002530,79303269251,B2C_prepaid,Mass,ACTIVE,2026-07-22,,Russia,Moscow,Moscow
SUB_0002531,79000680129,B2C_prepaid,Premium,ACTIVE,2026-12-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002532,79571400822,B2C_prepaid,Mass,ACTIVE,2025-02-11,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002533,79611484402,B2C_postpaid,Youth,ACTIVE,2025-08-20,2026-12-27,Russia,Saint Petersburg,Saint Petersburg
SUB_0002534,79475975354,B2B,Mass,ACTIVE,2024-09-17,,Russia,Krasnodar Krai,Krasnodar
SUB_0002535,79389515547,B2C_prepaid,Mass,ACTIVE,2024-10-02,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002536,79609033743,B2C_prepaid,Mass,ACTIVE,2024-09-19,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002537,79256571239,B2C_prepaid,Mass,BLOCKED,2024-05-22,2025-09-10,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002538,79056009438,B2C_postpaid,Mass,ACTIVE,2024-03-22,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002539,79728260676,B2C_prepaid,Mass,ACTIVE,2025-09-25,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002540,79937592591,B2C_postpaid,Youth,BLOCKED,2024-07-10,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002541,79900871025,B2C_prepaid,Mass,ACTIVE,2025-07-05,2026-09-01,Russia,Saint Petersburg,Saint Petersburg
SUB_0002542,79231566220,B2C_postpaid,Mass,ACTIVE,2024-02-07,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002543,79349280136,B2C_postpaid,Youth,ACTIVE,2025-11-23,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002544,79717496830,B2C_postpaid,Mass,ACTIVE,2025-09-04,2026-02-03,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002545,79970426476,B2C_postpaid,Mass,ACTIVE,2024-05-16,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002546,79505667403,B2B,Mass,ACTIVE,2026-04-04,,Russia,Moscow,Moscow
SUB_0002547,79808536796,B2C_postpaid,Premium,ACTIVE,2024-03-15,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002548,79321297211,B2C_postpaid,Mass,ACTIVE,2026-06-23,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002549,79764359331,B2C_prepaid,Mass,ACTIVE,2024-12-11,2026-03-14,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002550,79332661682,B2C_prepaid,Mass,ACTIVE,2025-09-22,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002551,79563668085,B2C_postpaid,Mass,ACTIVE,2026-05-29,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002552,79972156475,B2C_postpaid,Mass,ACTIVE,2025-01-25,2026-02-04,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002553,79457869607,B2C_postpaid,Mass,ACTIVE,2024-06-21,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002554,79135175348,B2C_prepaid,Mass,ACTIVE,2025-08-13,,Russia,Moscow,Moscow
SUB_0002555,79712699583,B2C_postpaid,Mass,ACTIVE,2024-06-12,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002556,79917514961,B2C_postpaid,Mass,ACTIVE,2026-08-04,,Russia,Moscow,Moscow
SUB_0002557,79802636356,B2C_prepaid,Mass,ACTIVE,2026-04-25,2026-07-07,Russia,Krasnodar Krai,Krasnodar
SUB_0002558,79072312880,B2C_postpaid,Mass,ACTIVE,2024-07-15,,Russia,Moscow,Moscow
SUB_0002559,79347940469,B2C_postpaid,Youth,ACTIVE,2024-01-16,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002560,79518130232,B2C_postpaid,Premium,SUSPENDED,2023-12-29,2024-05-19,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002561,79475256877,B2C_prepaid,Mass,ACTIVE,2026-03-10,2026-12-14,Russia,Krasnodar Krai,Krasnodar
SUB_0002562,79108823391,B2C_prepaid,Mass,ACTIVE,2024-10-14,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002563,79836785169,B2C_prepaid,Mass,ACTIVE,2026-01-04,,Russia,Krasnodar Krai,Krasnodar
SUB_0002564,79370192687,B2C_postpaid,Mass,ACTIVE,2024-12-19,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002565,79651575111,B2C_postpaid,Mass,ACTIVE,2026-12-11,,Russia,Krasnodar Krai,Krasnodar
SUB_0002566,79879633290,B2C_postpaid,Mass,ACTIVE,2025-09-03,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002567,79908392408,B2C_prepaid,Premium,ACTIVE,2025-01-12,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002568,79321719356,B2C_postpaid,Youth,ACTIVE,2023-12-15,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002569,79896660306,B2C_postpaid,Mass,ACTIVE,2025-07-24,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002570,79050808073,B2B,Business,BLOCKED,2025-10-30,2026-07-14,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002571,79381262084,B2B,Business,ACTIVE,2023-08-29,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002572,79796958669,B2C_postpaid,Mass,BLOCKED,2026-04-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002573,79904712886,B2C_postpaid,Mass,SUSPENDED,2025-02-12,2026-03-06,Russia,Krasnodar Krai,Krasnodar
SUB_0002574,79562656844,B2C_postpaid,Mass,BLOCKED,2024-05-13,2025-03-28,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002575,79729610956,B2C_prepaid,Mass,ACTIVE,2026-07-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002576,79179042471,B2C_postpaid,Mass,ACTIVE,2026-09-03,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002577,79024582056,B2C_prepaid,Mass,ACTIVE,2023-11-25,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002578,79809537189,B2C_prepaid,Mass,ACTIVE,2024-01-29,2025-04-04,Russia,Krasnodar Krai,Krasnodar
SUB_0002579,79132518421,B2B,Mass,ACTIVE,2026-08-29,,Russia,Moscow,Moscow
SUB_0002580,79011351810,B2C_postpaid,Premium,ACTIVE,2024-11-25,,Russia,Moscow,Moscow
SUB_0002581,79916813795,B2B,Mass,ACTIVE,2023-11-01,2024-02-01,Russia,Saint Petersburg,Saint Petersburg
SUB_0002582,79614833969,B2C_postpaid,Mass,ACTIVE,2024-07-28,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002583,79331804663,B2C_postpaid,Mass,ACTIVE,2026-09-13,,Russia,Moscow,Moscow
SUB_0002584,79369725053,B2C_prepaid,Mass,ACTIVE,2023-08-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002585,79910959979,B2C_postpaid,Mass,ACTIVE,2023-12-20,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002586,79577142314,B2C_prepaid,Mass,ACTIVE,2026-06-09,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002587,79010993762,B2C_prepaid,Mass,ACTIVE,2026-03-31,,Russia,Moscow,Moscow
SUB_0002588,79373722820,B2C_prepaid,Mass,ACTIVE,2025-01-27,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002589,79265808391,B2C_prepaid,Mass,ACTIVE,2024-03-16,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002590,79945996364,B2C_prepaid,Premium,ACTIVE,2023-08-01,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002591,79314424001,B2C_postpaid,Mass,ACTIVE,2023-10-06,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002592,79018889719,B2C_postpaid,Mass,ACTIVE,2024-04-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0002593,79218944884,B2B,Youth,ACTIVE,2026-03-23,2026-07-19,Russia,Moscow,Moscow
SUB_0002594,79714915943,B2B,Mass,ACTIVE,2024-07-07,,Russia,Saint Petersburg,Saint Petersburg
SUB_0002595,79183572352,B2C_prepaid,Mass,ACTIVE,2026-04-13,,Russia,Moscow,Moscow
SUB_0002596,79660985620,B2C_postpaid,Youth,ACTIVE,2026-11-15,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002597,79484403777,B2C_postpaid,Mass,ACTIVE,2023-11-16,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0002598,79242497318,B2C_prepaid,Youth,ACTIVE,2024-01-26,,Russia,Krasnodar Krai,Krasnodar
SUB_0002599,79481236836,B2C_postpaid,Mass,ACTIVE,2026-01-28,,Russia,Moscow,Moscow
SUB_0002600,79686390041,B2C_prepaid,Premium,ACTIVE,2025-06-19,,Russia,Moscow,Moscow
SUB_0002601,79536233663,B2C_prepaid,Premium,ACTIVE,2026-06-24,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0002602,79497723511,B2C_prepaid,Mass,ACTIVE,2025-11-03,,Russia,Krasnodar Krai,Krasnodar
SUB_0002603,79137981240,B2B,Mass,ACTIVE,2025-08-04,2026-07-23,Russia,Saint Petersburg,Saint Petersburg
